curtime;j1cloudlet;j2cloudlet;j1cloud;j2cloud;
0.07677675929091074;0;1;0;0
0.14375756297959538;1;1;0;0
0.15017803801122265;1;2;0;0
0.2418971522325825;1;3;0;0
0.2631151303164262;0;3;0;0
0.314545825859496;1;3;0;0
0.33466255215185714;2;3;0;0
0.3477925201630567;3;3;0;0
0.7079712737997413;4;3;0;0
0.711746038407969;4;4;0;0
0.7719053847441132;4;5;0;0
0.8505591059835389;5;5;0;0
0.8522302578453707;4;5;0;0
0.8798622489825197;5;5;0;0
1.0072800684328158;5;4;0;0
1.049389611362701;4;4;0;0
1.1157177140146441;4;5;0;0
1.2599909791038624;4;6;0;0
1.3850082036578673;4;5;0;0
1.5159070981832878;3;5;0;0
1.5841922218941527;2;5;0;0
1.6316792363147208;1;5;0;0
1.6862129950557123;2;5;0;0
1.8006088948105343;2;6;0;0
1.9570709770217318;2;7;0;0
1.9661928063258873;2;8;0;0
1.969586349225864;2;9;0;0
1.9744117316671401;2;10;0;0
1.9833723638520102;2;11;0;0
1.993393357124214;2;12;0;0
2.006120017767985;3;12;0;0
2.043573183338178;3;11;0;0
2.1008001698414573;3;10;0;0
2.118147958685129;3;11;0;0
2.1187914527181526;3;12;0;0
2.3394854698892393;3;13;0;0
2.34027750837149;3;14;0;0
2.4123340177434938;3;15;0;0
2.428447882155239;2;15;0;0
2.5144452472536987;3;15;0;0
2.56879065001499;4;15;0;0
2.5816229241067825;5;15;0;0
2.6348463954245975;5;15;1;0
2.7445856979799492;5;15;2;0
2.816836462628676;5;15;2;1
2.827569562282851;5;15;3;1
2.972387034294806;5;15;3;2
3.018202162237897;5;14;3;2
3.037085410005223;5;15;3;2
3.1207656840406726;5;14;3;2
3.25711859303121;5;13;3;2
3.339835568883639;4;13;3;2
3.416680826917381;4;14;3;2
3.507103621330126;5;14;3;2
3.571709420283318;6;14;3;2
3.626090484780529;6;14;3;3
3.6280889233977947;6;14;3;4
3.657282570183339;6;14;3;5
3.6731236706487476;5;14;3;5
3.855244733449711;4;14;3;5
3.8772034312808454;4;15;3;5
3.90164279164625;4;16;3;5
3.916185796540392;4;15;3;5
4.021939237692656;5;15;3;5
4.074304826276899;5;15;4;5
4.092988014331797;5;15;4;6
4.0953512723440255;5;14;4;6
4.124111348973827;5;13;4;6
4.133296475235231;5;12;4;6
4.144684052154553;6;12;4;6
4.183972273021073;6;13;4;6
4.237178024040973;6;13;3;6
4.267539535752531;6;12;3;6
4.370287319232279;6;13;3;6
4.397137737420105;6;13;2;6
4.402914433523018;6;14;2;6
4.568892431629353;6;14;2;7
4.603891049305759;6;13;2;7
4.632837519269701;6;14;2;7
4.638726954661448;6;14;3;7
4.64941961501018;5;14;3;7
4.701323408713522;5;13;3;7
4.843637370980131;5;13;3;6
4.8463104391324565;5;12;3;6
4.873251365194771;5;11;3;6
4.936176957246961;6;11;3;6
4.939650722514431;6;10;3;6
4.964464269366277;6;11;3;6
4.983223203275028;6;12;3;6
5.0360154166248385;6;13;3;6
5.060806762253659;6;14;3;6
5.280599798133955;6;14;3;7
5.347015206942838;6;13;3;7
5.3577078472386805;6;14;3;7
5.366117425782369;6;13;3;7
5.38543800708665;6;14;3;7
5.393268361938841;6;13;3;7
5.415841871435072;6;14;3;7
5.497307811816327;6;13;3;7
5.586527007611771;5;13;3;7
5.689982129018052;5;14;3;7
5.726072494002066;5;13;3;7
5.729132976782765;5;13;3;6
5.733028136340654;5;12;3;6
5.7504070963634515;5;11;3;6
5.786049644172966;5;11;3;5
5.889389369614907;5;10;3;5
6.001557493734832;5;11;3;5
6.007652616929622;5;12;3;5
6.01039625799845;4;12;3;5
6.059298347731839;4;13;3;5
6.1603063408020695;4;12;3;5
6.195173439227526;4;13;3;5
6.219449853890421;4;14;3;5
6.324066031431106;4;15;3;5
6.357461555420698;4;16;3;5
6.40384448746955;4;16;3;6
6.472279126559907;4;16;3;5
6.5172118129954235;4;16;4;5
6.524740848610103;4;15;4;5
6.605302791928935;4;16;4;5
6.677748214822384;4;16;5;5
6.69339862039009;3;16;5;5
6.754038083841307;3;17;5;5
6.839849616200028;3;16;5;5
6.920204810770828;4;16;5;5
6.948060084971087;4;16;6;5
7.0066644562308245;4;16;6;6
7.008121717467251;4;16;6;5
7.050097870110842;4;15;6;5
7.145737336746684;4;16;6;5
7.17652682444177;4;16;7;5
7.3060297356025306;4;16;7;4
7.347202342019002;4;16;7;5
7.378801556530311;4;16;7;6
7.517211398927552;4;16;8;6
7.568389188036414;4;16;8;5
7.589242913640106;4;15;8;5
7.75053755260332;5;15;8;5
7.764546025567543;5;14;8;5
7.798283343908901;5;15;8;5
7.8514097768770155;5;15;9;5
7.920339339987216;5;14;9;5
7.9629505973041805;4;14;9;5
8.079932736557922;4;14;8;5
8.082238354721383;4;14;7;5
8.13213449966365;5;14;7;5
8.19609967726935;5;15;7;5
8.237263610890254;5;15;7;6
8.321760852448369;5;15;6;6
8.327109161237068;5;14;6;6
8.467968683887309;6;14;6;6
8.611005631876411;6;14;6;5
8.668880757241338;6;14;7;5
8.669529160268485;6;14;7;4
8.719837643055149;6;13;7;4
8.773156907162539;6;12;7;4
8.80821911262275;7;12;7;4
8.833717018895912;8;12;7;4
8.889477714451095;7;12;7;4
8.904520387422753;6;12;7;4
8.9386008712428;6;12;6;4
9.004737360461089;7;12;6;4
9.012908290676334;7;13;6;4
9.031309155236487;7;13;5;4
9.06464203340858;7;13;5;5
9.07006993215218;6;13;5;5
9.185843250151787;6;12;5;5
9.256882115377852;5;12;5;5
9.303407006890323;6;12;5;5
9.317815795382439;6;13;5;5
9.454729784470603;6;14;5;5
9.466996514196968;6;14;6;5
9.545630538886623;6;13;6;5
9.693591422387517;6;14;6;5
9.755462763743601;6;14;5;5
9.769998248416359;6;14;5;6
9.809282720920798;6;14;5;7
9.811062074986472;6;14;5;8
9.850221853368591;6;13;5;8
9.906796965478604;6;12;5;8
9.993240087041501;6;12;4;8
9.998092332271122;6;11;4;8
10.061106727111968;6;10;4;8
10.069710599015323;7;10;4;8
10.110450329345301;7;11;4;8
10.117825984926833;7;12;4;8
10.137322868524144;8;12;4;8
10.14184212720776;8;11;4;8
10.2420832148713;7;11;4;8
10.288072428535493;8;11;4;8
10.300169528146462;8;12;4;8
10.313842098953234;7;12;4;8
10.354958028086415;7;12;3;8
10.434339650049807;7;13;3;8
10.519494223111552;6;13;3;8
10.531947002737905;7;13;3;8
10.768633586821661;6;13;3;8
10.772764004532355;7;13;3;8
10.857803810666406;7;12;3;8
10.883099181033408;7;13;3;8
10.953708022849707;7;12;3;8
11.006931463572945;7;13;3;8
11.014176578158562;7;13;3;9
11.023329402699849;7;13;3;10
11.057822264787202;7;13;4;10
11.108309434870495;7;13;4;9
11.159820694979446;6;13;4;9
11.164718365088163;6;12;4;9
11.189196159315486;6;11;4;9
11.26148660389169;6;10;4;9
11.295324389215985;7;10;4;9
11.330094981419178;7;11;4;9
11.538213332798975;7;10;4;9
11.574791072552447;6;10;4;9
11.64045763926535;5;10;4;9
11.67693738331444;6;10;4;9
11.690083810205614;6;11;4;9
11.79744733191866;6;10;4;9
